letter,xbox,ybox,width,height,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xedge,xedgey,yedge,yedgex
D,20.5,21.5,21,31,325,-0.05750915750915756,-0.0048138957816377115,57.17923076923077,103.00076923076924,1.0653846153846154,-0.2803846153846154,-244.76038461538462,4.857142857142857,2362,2.6129032258064515,1728
E,19.0,21.5,18,31,277,-0.15042117930204568,-0.026959357167811848,36.75090252707581,116.74097472924188,-1.3537906137184115,-16.931407942238266,-141.471119133574,4.277777777777778,1787,2.903225806451613,1875
F,19.5,21.5,19,31,235,-0.20772676371780519,-0.1273164035689774,43.952127659574465,99.90957446808511,-7.026595744680851,-93.39095744680851,-270.56117021276594,4.052631578947368,1787,2.4516129032258065,1589
G,20.5,21.5,25,33,323,-0.0014241486068111442,0.05568064546392724,64.8939628482972,111.98993808049535,13.136996904024768,174.72561919504645,137.6815015479876,3.76,2126,2.8484848484848486,2047
H,21.0,21.5,22,31,317,0.0010037281330657066,-0.0045283402869645,77.58044164037855,70.02917981072555,0.3422712933753943,-1.137223974763407,5.305205047318612,4.7727272727272725,2441,2.225806451612903,1501
I,12.5,21.5,3,31,128,0.0,0.0,1.25,85.25,0.0,0.0,0.0,25.666666666666668,1787,1.5806451612903225,1040
J,16.0,22.0,16,32,196,0.2315051020408163,0.06489158163265307,31.520408163265305,103.76020408163265,-17.178571428571427,-10.494897959183673,232.37244897959184,5.0625,1830,1.9375,1262
K,20.5,21.5,21,31,297,-0.12754529421196095,0.006679700228087285,47.89983164983165,80.00084175084174,2.0395622895622894,32.48274410774411,-91.02988215488216,5.142857142857143,2517,2.4516129032258065,1675
L,19.0,21.5,18,31,173,-0.279383429672447,0.12166697743800106,48.4393063583815,117.9378612716763,7.543352601156069,85.49132947976878,-363.33815028901734,4.277777777777778,1787,2.064516129032258,1351
M,22.0,22.0,30,32,389,0.002656383890317097,0.02530526992287918,76.4293059125964,67.47300771208226,0.20565552699228792,177.48586118251927,11.331619537275063,4.633333333333334,3084,2.375,1672
N,20.5,22.0,21,32,331,0.005394907207596013,-0.009913141993957653,66.86631419939577,71.26586102719033,3.9773413897280965,-19.970543806646525,18.57250755287009,5.809523809523809,2828,2.09375,1441
O,21.0,21.5,26,33,338,0.011720527992717295,0.01389636005020615,73.86094674556213,102.78846153846153,-1.7263313609467457,17.105029585798817,35.44896449704142,4.038461538461538,2445,2.727272727272727,1944
P,19.5,21.5,19,31,275,-0.12449760765550248,-0.10222873900293251,44.68636363636364,81.13,-8.126363636363637,-86.37772727272727,-262.1586363636364,4.684210526315789,2141,2.4838709677419355,1614
Q,19.5,23.0,31,38,403,-0.0230128872168414,-0.003264986287057631,79.79342431761786,132.22332506203475,24.77667493796526,-3.638957816377171,130.6228287841191,3.5483870967741935,2556,2.6578947368421053,2092
R,20.5,21.5,21,31,336,-0.09169501133786843,-0.03581029185867895,46.470238095238095,86.69047619047619,5.526785714285714,9.284970238095237,-144.55282738095238,4.809523809523809,2299,2.7096774193548385,1809
S,16.5,21.5,17,33,231,0.013114336643748333,0.015020333202151365,24.431818181818183,114.44913419913419,12.693722943722944,23.357683982683984,3.8046536796536796,4.764705882352941,1881,2.6666666666666665,1704
T,19.0,21.5,24,31,240,0.0,-0.15053763440860218,22.833333333333332,122.58333333333333,0.0,-301.0,0.0,3.2083333333333335,1787,2.2580645161290325,1465
U,20.5,22.0,21,32,293,0.0021940516821063382,0.03999573378839594,67.94283276450511,98.419795221843,0.5955631399317406,-90.60836177474403,7.793515358361775,5.095238095238095,2519,2.09375,1441
V,19.0,22.0,24,32,256,0.01171875,-0.0550537109375,39.984375,80.94140625,1.04296875,-348.23828125,14.08984375,4.208333333333333,2438,2.1875,1465
W,21.0,20.0,36,32,415,0.0028781793842035264,-0.03659638554216871,100.60963855421687,71.07951807228916,-0.09397590361445783,-419.96867469879516,5.742168674698795,4.0,3631,2.5625,1767
X,18.5,21.5,23,31,251,-0.0045903343149142324,0.011759413957074872,34.4093625498008,90.7519920318725,-0.21215139442231076,39.401892430278885,3.877988047808765,4.391304347826087,2351,2.774193548387097,1751
Y,19.0,21.5,24,31,212,-0.003537735849056626,-0.06801582471089475,27.17924528301887,87.62735849056604,0.8018867924528302,-299.47169811320754,-9.625,3.7916666666666665,2242,2.2580645161290325,1465
Z,18.5,21.5,19,31,247,-0.01992329000639259,-0.0180880240302991,23.610323886639677,134.67105263157896,-9.011133603238866,0.9731781376518218,-52.77074898785425,4.052631578947368,1787,2.935483870967742,1828
A,23.0,21.0,24,26,315,0.0001322751322751318,0.06800976800976805,33.53333333333333,52.30793650793651,0.4095238095238095,221.6031746031746,0.6571428571428571,3.5416666666666665,1944,2.923076923076923,1700
B,20.5,21.0,17,26,351,-0.0575666163901457,0.01577909270216957,27.61182336182336,61.78347578347579,3.903133903133903,27.886039886039885,-82.33903133903134,5.0,1986,3.0,1671
C,21.0,21.5,20,27,279,-0.032616487455197074,6.637461834597186e-05,35.68458781362007,79.81989247311827,-0.5268817204301075,0.17204301075268819,144.80465949820788,3.85,1787,3.0,1791
D,22.5,21.0,21,26,363,-0.061458743276925056,0.004344140707777009,46.80096418732782,66.4931129476584,1.2741046831955922,5.196280991735537,-168.87465564738292,4.190476190476191,2059,3.0,1727
E,19.0,21.0,14,26,313,-0.060702875399361034,-0.006881297616121884,19.623003194888177,68.94568690095846,-0.3610223642172524,-2.3929712460063897,-27.619808306709267,5.142857142857143,1683,3.076923076923077,1705
F,19.0,21.0,14,26,256,-0.11774553571428571,-0.07647235576923077,20.640625,62.35546875,-6.21875,-31.7421875,-98.6953125,5.142857142857143,1683,2.730769230769231,1507
G,22.5,21.5,25,27,386,0.003937823834196905,0.010746497793129956,51.3639896373057,63.41062176165803,2.9391191709844557,29.77979274611399,19.325129533678755,3.44,1988,3.5185185185185186,2175
H,22.0,21.0,20,26,357,0.011204481792717047,0.006140917905623766,53.02521008403362,50.9327731092437,0.49019607843137253,5.336134453781512,11.19047619047619,4.65,2190,2.6153846153846154,1486
I,18.0,21.0,4,26,135,0.0,0.0,2.0,60.666666666666664,0.0,0.0,0.0,18.0,1683,1.9230769230769231,1080
J,16.5,21.5,13,27,181,0.19613259668508276,0.07847350112543483,17.99585635359116,70.9792817679558,-9.672651933701658,1.6899171270718232,122.3225138121547,5.846153846153846,1744,2.185185185185185,1221
K,22.5,21.0,21,26,337,-0.11975413310724885,0.0009130335539831746,41.490356083086056,61.12166172106825,0.26409495548961426,5.335311572700297,-69.41246290801188,4.523809523809524,2233,3.0,1771
L,18.5,21.0,13,26,197,-0.2157360406091371,0.0802420929324482,17.57994923857868,71.74111675126903,5.215736040609137,22.968274111675125,-138.05837563451777,5.538461538461538,1683,2.269230769230769,1249
M,22.5,21.0,29,26,474,-0.007056598283136899,0.0022719896137618233,78.54535864978902,54.050632911392405,0.20253164556962025,81.33122362869199,-5.29957805907173,4.241379310344827,2829,2.8846153846153846,1665
N,23.0,21.0,22,26,388,0.001288659793814388,0.007335448057097584,62.00773195876289,52.78865979381443,5.974226804123711,3.1907216494845363,7.860824742268041,4.818181818181818,2499,2.6153846153846154,1519
O,21.0,21.5,26,27,396,0.007867132867132818,-0.0015899738121960797,62.50252525252525,65.80050505050505,-0.4356060606060606,-5.539141414141414,15.520833333333334,3.423076923076923,2069,3.2222222222222223,1872
P,20.0,21.0,16,26,283,-0.1071113074204948,-0.07923348736069585,26.86572438162544,55.113074204947,-6.858657243816254,-38.49116607773852,-139.5441696113074,4.9375,1886,2.6538461538461537,1470
Q,21.0,21.5,26,29,431,0.02953774763519549,-0.009640771261700943,62.225058004640374,68.2639211136891,5.752900232018561,-11.848027842227378,82.43329466357308,3.6923076923076925,2239,3.1379310344827585,1982
R,21.0,21.0,18,26,341,-0.08634734441186057,-0.014437175727498296,28.961876832844574,59.0791788856305,3.026392961876833,9.436950146627566,-88.35777126099707,4.888888888888889,2021,2.9615384615384617,1676
S,18.5,21.5,17,27,269,-0.00973102995845168,0.006539997246316939,18.443308550185872,69.55111524163569,5.034386617100372,16.65752788104089,-20.96700743494424,4.529411764705882,1773,3.074074074074074,1688
T,18.5,21.0,17,26,233,-0.002145922746781035,-0.12264773852756683,13.743562231759658,76.42489270386267,0.4742489270386266,-122.2392703862661,-6.165236051502146,4.235294117647059,1683,2.423076923076923,1323
U,22.0,21.5,20,27,332,0.004819277108433795,0.02744310575635875,50.33132530120482,64.99698795180723,-2.0,-78.15963855421687,-6.825301204819277,4.75,2276,2.4444444444444446,1452
V,22.0,21.5,24,27,288,-0.009837962962962946,-0.038065843621399205,37.27777777777778,58.27777777777778,0.4236111111111111,-249.03472222222223,-16.59375,3.7916666666666665,2206,2.5925925925925926,1540
W,22.0,20.0,30,26,437,0.008161708619374508,-0.0016722408026756269,70.00228832951944,53.47139588100686,-0.18077803203661327,-159.2562929061785,11.050343249427918,4.1,3057,2.923076923076923,1672
X,21.5,21.0,23,26,284,0.01010410287813843,0.001083423618634919,32.313380281690144,65.70422535211267,0.36619718309859156,19.1056338028169,6.591549295774648,3.869565217391304,2086,3.269230769230769,1850
Y,20.5,21.0,21,26,236,0.0036319612590799146,-0.08947196870925686,21.29237288135593,62.75,-0.163135593220339,-185.85275423728814,-1.3029661016949152,3.857142857142857,1980,2.576923076923077,1441
Z,20.5,21.0,19,26,290,0.01324863883847552,-0.00583554376657821,22.505172413793105,88.98620689655172,-2.4448275862068964,3.320689655172414,27.848275862068967,3.789473684210526,1683,3.3461538461538463,1862
A,22.0,21.5,22,25,182,0.06893106893106901,0.09340659340659344,31.043956043956044,45.06318681318681,-3.159340659340659,188.36263736263737,48.70879120879121,3.8636363636363638,1915,3.04,1684
B,20.5,21.5,15,25,217,0.0004608294930875445,0.00875576036866363,21.30990783410138,59.54032258064516,-4.690092165898617,34.51094470046083,-22.50979262672811,5.933333333333334,2057,3.24,1751
C,22.5,22.0,21,26,174,-0.10755336617405575,-0.02807250221043325,43.974137931034484,87.60344827586206,-5.39367816091954,-55.09051724137931,34.543103448275865,3.6666666666666665,1779,3.230769230769231,1876
D,22.5,21.5,21,25,233,-0.029123237277743675,0.01708154506437765,48.353004291845494,70.95386266094421,-7.702789699570816,57.308476394849784,-109.83100858369099,4.333333333333333,2116,3.28,1830
E,19.5,21.5,15,25,168,-0.06825396825396837,-0.004761904761904816,15.666666666666666,71.44047619047619,-10.863095238095237,11.44047619047619,-29.458333333333332,4.8,1669,3.16,1680
F,18.5,21.5,15,25,139,-0.08896882494004785,-0.09654676258992807,16.98381294964029,60.30755395683453,-13.965827338129497,-3.1429856115107913,-47.110611510791365,4.8,1669,2.8,1475
G,23.5,22.0,25,26,244,-0.010491803278688537,0.023013871374527064,58.46311475409836,72.60655737704919,1.9098360655737705,34.80532786885246,47.15163934426229,3.36,1905,3.769230769230769,2297
H,22.5,21.5,21,25,209,0.02198678514467983,-0.0073684210526316464,49.99162679425837,46.44138755980861,-7.0490430622009566,0.7673444976076556,14.215909090909092,4.571428571428571,2228,2.84,1577
I,16.0,21.5,6,25,87,-0.05938697318007661,-0.0020689655172414236,2.2413793103448274,55.28448275862069,-8.063218390804598,5.695402298850575,-19.123563218390803,11.833333333333334,1646,2.08,1102
J,17.0,22.0,12,26,104,0.1722756410256411,0.06619822485207102,13.182692307692308,68.9326923076923,-15.740384615384615,-25.125,68.54807692307692,6.083333333333333,1669,2.230769230769231,1211
K,21.0,21.5,20,25,203,-0.07463054187192117,-0.01389162561576356,29.83743842364532,56.38793103448276,-5.115763546798029,28.332512315270936,11.400246305418719,4.65,2159,3.12,1723
L,17.5,21.5,11,25,110,-0.1239669421487603,0.10400000000000005,7.322727272727272,72.12272727272727,-2.631818181818182,50.586363636363636,-50.804545454545455,6.454545454545454,1646,2.4,1251
M,22.5,22.0,29,24,269,0.04851942058710424,0.045229244114002455,78.54739776951673,40.75836431226766,-4.892193308550186,143.26765799256506,47.77695167286245,4.068965517241379,2635,3.125,1665
N,24.0,21.5,24,25,220,0.017424242424242415,0.009090909090909064,65.48181818181818,43.20454545454545,-4.8136363636363635,10.672727272727272,17.85,4.458333333333333,2492,2.8,1590
O,21.5,22.0,27,26,262,0.0011309018942607242,-0.008073987081620642,81.52480916030534,73.06488549618321,-1.8072519083969465,-19.533396946564885,-12.139312977099237,3.4444444444444446,2139,3.6153846153846154,2033
P,20.0,21.5,16,25,166,-0.054216867469879526,-0.09084337349397587,24.14457831325301,52.44277108433735,-14.385542168674698,-11.710843373493976,-66.32530120481928,5.0625,1931,2.8,1502
Q,22.0,22.5,28,27,288,0.01661706349206352,0.012988683127571957,78.28472222222223,73.8125,3.3958333333333335,-8.0625,64.32465277777777,3.5,2209,3.740740740740741,2247
R,22.0,21.5,16,25,129,-0.06153100775193798,-0.15395348837209297,12.193798449612403,79.76937984496124,-4.833333333333333,-94.1046511627907,-54.47868217054263,4.4375,1646,2.6,1421
S,20.5,22.0,17,26,179,0.015609595793624798,0.006660936828534585,20.294692737430168,75.71508379888269,-1.0865921787709498,20.333798882681563,10.405027932960893,4.588235294117647,1779,3.269230769230769,1821
T,22.0,21.5,16,25,129,-0.06153100775193798,-0.15395348837209297,12.193798449612403,79.76937984496124,-4.833333333333333,-94.1046511627907,-54.47868217054263,4.4375,1646,2.6,1421
U,23.0,22.0,22,26,195,-0.029836829836829892,0.04023668639053254,55.333333333333336,66.4,-8.830769230769231,-65.46666666666667,-36.59487179487179,4.363636363636363,2244,2.6923076923076925,1552
V,25.0,21.5,22,25,155,-0.07214076246334306,-0.06206451612903223,38.645161290322584,47.95322580645161,-5.187096774193549,-231.00645161290322,-54.82258064516129,4.045454545454546,2141,2.72,1565
W,22.5,21.5,37,25,291,-0.02252252252252249,-0.023711340206185552,106.82731958762886,42.82044673539519,-3.554123711340206,-326.83204467353954,-26.28393470790378,3.3783783783783785,2987,3.32,1845
X,22.0,21.5,20,25,182,0.021428571428571352,0.001538461538461604,23.46153846153846,59.5467032967033,-6.758241758241758,7.736263736263736,14.173076923076923,4.45,2069,3.12,1722
Y,25.0,21.5,18,25,134,-0.07006633499170808,-0.09731343283582092,19.78358208955224,58.906716417910445,-5.190298507462686,-137.23507462686567,-63.76305970149254,4.5,1961,2.64,1506
Z,21.5,21.5,21,25,189,0.012723607961703126,0.015978835978835947,23.900793650793652,90.22883597883597,-17.334656084656086,26.84589947089947,40.09325396825397,3.380952380952381,1646,3.68,2012
A,21.0,22.5,24,27,212,-0.00982704402515718,0.06568832983927327,38.009433962264154,49.95754716981132,0.08962264150943396,276.97641509433964,-8.93632075471698,3.75,1981,2.888888888888889,1679
B,19.0,22.0,16,28,253,-0.10795454545454541,0.004799548277809151,27.703557312252965,68.40316205533597,3.0513833992094863,21.865612648221344,-148.9407114624506,5.875,2159,2.892857142857143,1679
C,21.0,22.0,22,28,202,-0.0807830783078308,-0.002475247524752509,49.73762376237624,103.68316831683168,0.06930693069306931,-0.06930693069306931,156.31683168316832,3.5454545454545454,1794,3.142857142857143,1923
D,21.5,22.0,21,28,261,-0.06686735997080819,-0.001642036124794696,56.633141762452105,85.03448275862068,-0.20689655172413793,-0.9310344827586207,-253.81992337164752,4.523809523809524,2185,2.9642857142857144,1807
E,18.0,22.0,14,28,231,-0.09461966604823756,-0.011131725417439675,22.64069264069264,92.54545454545455,-0.4675324675324675,-4.415584415584416,-58.90909090909091,5.285714285714286,1702,3.0,1728
F,18.0,22.0,14,28,183,-0.14754098360655732,-0.13114754098360656,24.863387978142075,75.50819672131148,-5.508196721311475,-52.021857923497265,-136.327868852459,5.285714285714286,1702,2.5714285714285716,1494
G,24.5,22.0,29,28,302,-0.006736697876227503,0.02045884578997167,83.77980132450331,84.33443708609272,7.246688741721854,77.87831125827815,2.339403973509934,3.1379310344827585,2072,3.7857142857142856,2537
H,21.0,22.0,20,28,280,-0.001071428571428612,-0.00994897959183673,62.43571428571428,55.85,0.0,-3.9,-4.2,4.95,2271,2.357142857142857,1431
I,12.0,22.0,2,28,87,0.0,0.0,0.6666666666666666,70.0,0.0,0.0,0.0,37.0,1702,1.7142857142857142,1026
J,15.0,22.0,10,28,130,0.24846153846153846,0.055494505494505554,12.007692307692308,79.13846153846154,-7.630769230769231,0.47692307692307695,115.8923076923077,7.5,1714,2.0,1155
K,20.5,22.0,19,28,225,-0.12385964912280693,-0.008888888888888882,40.68555555555555,69.75111111111111,1.751111111111111,5.137777777777778,-17.96,5.2105263157894735,2271,2.7857142857142856,1712
L,17.0,22.0,12,28,150,-0.24333333333333332,0.10714285714285714,18.706666666666667,89.32,6.0,32.0,-152.32,6.166666666666667,1702,2.0714285714285716,1211
M,24.5,22.5,31,27,306,0.0016866961838498781,0.044420237230694784,84.11928104575163,47.41339869281046,-0.8529411764705882,242.43055555555554,-2.366013071895425,4.096774193548387,2782,2.8518518518518516,1774
N,22.5,22.0,23,28,256,0.029211956521739132,-0.0087890625,84.4453125,51.49609375,-0.388671875,-15.8505859375,35.951171875,4.869565217391305,2576,2.4642857142857144,1530
O,24.5,22.0,29,28,292,0.003542749173358548,0.001712328767123239,92.45547945205479,83.61643835616438,-0.4041095890410959,0.9708904109589042,-2.941780821917808,3.3448275862068964,2231,3.5,2277
P,19.5,22.0,15,28,177,-0.15122410546139353,-0.11319612590799036,29.70762711864407,67.44067796610169,-5.97457627118644,-54.58898305084746,-189.56214689265536,5.666666666666667,2021,2.5,1473
Q,19.5,22.5,29,29,339,0.029345946495778635,0.026599532092360864,88.90486725663717,84.59218289085545,9.888643067846608,58.42588495575221,118.83812684365782,3.586206896551724,2328,3.689655172413793,2260
R,18.5,22.0,15,28,247,-0.08245614035087717,-0.016049739733950297,26.65485829959514,68.60323886639677,0.9736842105263158,-4.671052631578948,-71.82793522267207,6.466666666666667,2195,2.75,1618
S,18.5,22.0,17,28,211,0.022999721215500514,0.011679079214624188,24.58175355450237,85.8436018957346,6.817535545023697,36.574644549763036,20.362559241706162,4.823529411764706,1871,3.1785714285714284,1814
T,17.0,22.0,16,28,143,0.0,-0.17482517482517487,11.762237762237762,104.26573426573427,0.0,-141.95804195804195,0.0,4.625,1702,2.2142857142857144,1279
U,21.0,22.0,20,28,203,0.0,0.055770584095707294,63.98029556650246,77.70935960591133,0.0,-79.66502463054188,0.0,5.0,2339,2.357142857142857,1431
V,21.0,21.5,24,27,186,-0.011872759856630832,-0.056750298685782526,41.68279569892473,56.00268817204301,0.13709677419354838,-315.8467741935484,-15.995967741935484,3.875,2243,2.5925925925925926,1515
W,22.0,24.5,40,27,327,-0.0010703363914372765,-0.022482727375693682,130.2446483180428,47.198012232415905,0.5015290519877675,-442.4097859327217,-6.0963302752293576,3.275,2859,3.185185185185185,1892
X,19.5,22.0,19,28,216,0.0029239766081872176,-0.0021494708994709605,27.50925925925926,72.36574074074075,0.33564814814814814,2.920138888888889,-1.1828703703703705,5.0,2181,2.892857142857143,1692
Y,19.5,22.0,19,28,167,0.0026788528206745056,-0.08768177929854572,20.800898203592816,67.8443113772455,-0.2634730538922156,-205.76347305389223,1.8682634730538923,4.526315789473684,2080,2.3214285714285716,1380
Z,18.5,22.0,17,28,225,0.0022222222222221515,-0.0019047619047619488,20.641111111111112,112.77333333333333,-6.004444444444444,-3.8533333333333335,5.44,4.352941176470588,1702,3.107142857142857,1767
A,21.0,21.0,28,28,426,8.383635144199835e-05,0.05046948356807514,46.744131455399064,63.098591549295776,0.49765258215962443,299.2300469483568,2.3615023474178405,3.2142857142857144,2061,2.892857142857143,1746
B,22.5,21.0,23,28,506,-0.05851520879876273,0.007622811970638109,48.72826086956522,71.4505928853755,2.642292490118577,27.464426877470355,-135.90513833992094,3.8260869565217392,2067,3.2142857142857144,2022
C,20.5,21.5,23,29,356,-0.055691255495847504,-0.014044943820224778,48.75561797752809,88.96910112359551,0.023876404494382022,-21.16924157303371,121.78089887640449,3.608695652173913,1932,2.9655172413793105,1890
D,23.0,21.0,26,28,502,-0.05799877413423237,0.0038417757541263802,70.08964143426294,75.0796812749004,0.3665338645418327,3.4701195219123506,-222.26294820717132,3.5,2139,3.0,1881
E,19.0,21.0,20,28,448,-0.06573660714285712,-0.0019929846938776053,38.484375,82.52008928571429,-0.5736607142857143,1.1227678571428572,-38.595982142857146,3.7,1731,3.3214285714285716,1990
F,19.5,21.0,19,28,353,-0.1238258535858058,-0.09439498178874953,36.66359773371105,70.76770538243626,-9.19971671388102,-68.83640226628896,-155.18555240793202,3.8947368421052633,1731,2.75,1650
G,21.0,21.5,26,29,483,0.02030578117534641,0.0031769829371028364,62.971014492753625,73.58333333333333,3.5538302277432714,16.08385093167702,133.92494824016563,3.5,2100,3.3448275862068964,2179
H,22.0,21.0,24,28,472,0.0,-0.002496973365617399,74.51271186440678,60.654661016949156,0.0,-0.6991525423728814,0.0,4.041666666666667,2280,2.5,1540
I,20.5,21.0,15,28,294,-0.014285714285714353,-0.0010932944606414047,13.52891156462585,93.30272108843538,-0.10714285714285714,-0.375,-5.821428571428571,4.933333333333334,1731,2.5,1506
J,18.5,21.5,17,29,298,0.14547966837741805,-0.007405693126591056,25.095637583892618,85.59228187919463,-12.449664429530202,-4.067114093959732,79.9001677852349,4.470588235294118,1755,2.3793103448275863,1422
K,23.5,21.0,25,28,445,-0.1098876404494382,0.008025682182985605,56.757865168539325,70.0629213483146,1.1820224719101124,16.537078651685395,-78.7752808988764,3.92,2312,2.9285714285714284,1931
L,20.5,21.0,19,28,280,-0.19605263157894745,0.11619897959183678,40.8,87.70357142857142,11.0375,84.70625,-195.6375,3.8947368421052633,1731,2.3214285714285716,1400
M,22.5,21.0,29,28,588,-0.0002932207365705461,-0.02982264334305145,100.60714285714286,59.65816326530612,-0.007653061224489796,-38.038690476190474,0.8988095238095238,4.0344827586206895,2747,2.6785714285714284,1665
N,23.0,21.0,24,28,502,0.0023240371845950256,-0.009248719408081918,68.80478087649402,62.31872509960159,6.420318725099602,-1.8665338645418326,-7.675298804780876,4.541666666666667,2580,2.5,1565
O,22.5,21.0,29,28,483,-0.006175483686728099,0.004954155575273614,75.51708074534162,70.87577639751552,-0.2722567287784679,13.036749482401657,-8.618012422360248,3.206896551724138,2187,3.1785714285714284,1980
P,21.0,21.0,22,28,406,-0.09762651141961486,-0.0882301196340605,50.41379310344828,63.48029556650246,-9.017241379310345,-81.24384236453201,-206.4408866995074,3.727272727272727,1959,2.75,1662
Q,18.5,22.0,29,36,569,0.029967880734500976,-0.028705330990041036,72.38356766256591,105.83479789103691,14.32688927943761,-110.13181019332161,221.5817223198594,3.4482758620689653,2363,2.6944444444444446,2032
R,22.0,21.0,26,28,493,-0.08363239194882197,-0.01593740944653721,61.026369168357,69.78093306288032,5.9776876267748476,40.148073022312374,-127.90060851926978,3.576923076923077,2132,3.107142857142857,1941
S,20.0,21.5,24,29,437,-0.001048817696414961,-0.005957547542018474,44.66590389016018,76.28203661327231,0.9805491990846682,12.090389016018307,-13.855263157894736,3.375,1884,3.5172413793103448,2130
T,19.0,21.0,24,28,310,-0.001612903225806465,-0.14147465437788018,26.774193548387096,92.29677419354839,0.5419354838709678,-276.6193548387097,-7.587096774193548,3.0833333333333335,1731,2.5,1465
U,21.0,21.5,24,29,437,0.0011441647597254523,0.008403692890396873,71.55606407322655,72.5245995423341,0.20594965675057209,-127.79633867276888,1.5446224256292906,4.125,2376,2.413793103448276,1515
V,21.5,21.0,27,28,390,-0.009021842355175723,-0.03287545787545782,49.13205128205128,65.04871794871795,0.5525641025641026,-309.6865384615385,-15.919230769230769,3.4814814814814814,2301,2.607142857142857,1592
W,22.0,22.0,40,28,680,-0.007132352941176467,-0.020850840336134397,121.5,63.56029411764706,0.004411764705882353,-291.7985294117647,-14.730882352941176,3.225,3062,3.0714285714285716,1892
X,21.5,21.0,27,28,422,-0.010005265929436555,-0.0005077860528097032,46.36374407582938,76.18009478672985,0.8530805687203792,-2.8708530805687205,-23.05924170616114,3.4074074074074074,2163,3.2857142857142856,2005
Y,19.5,21.0,27,28,325,0.005527065527065521,-0.09450549450549454,35.78846153846154,70.01846153846154,1.0861538461538462,-325.15384615384613,10.12,3.1481481481481484,2094,2.607142857142857,1536
Z,20.0,21.0,22,28,423,-0.004298302170642643,0.0028706518068220633,36.12293144208038,95.78250591016548,-6.973995271867612,12.416075650118204,-2.817966903073286,3.3636363636363638,1731,3.392857142857143,1988
A,21.0,22.0,24,28,249,0.09755689424364118,0.03585771658060809,48.08433734939759,57.670682730923694,-11.550200803212851,186.24899598393574,130.53012048192772,3.9583333333333335,2153,2.857142857142857,1750
B,20.5,22.0,23,28,307,0.03207760940376712,0.006281991624011139,48.1913680781759,80.85342019543974,-16.01628664495114,35.197068403908794,13.859934853420196,4.086956521739131,2170,3.607142857142857,2218
C,23.5,21.5,25,29,208,-0.1190384615384616,0.013759946949602066,62.84615384615385,107.71153846153847,-20.533653846153847,29.167067307692307,-26.176682692307693,3.28,1893,3.103448275862069,2038
D,23.0,22.0,26,28,285,-0.01700404858299597,0.002005012531328327,70.82105263157895,86.29473684210527,-19.750877192982458,70.36140350877193,-154.6561403508772,3.6923076923076925,2219,3.25,2048
E,21.5,22.0,23,28,256,-0.09408967391304347,0.0087890625,41.140625,94.39453125,-20.599609375,50.9755859375,-114.681640625,3.217391304347826,1702,3.5357142857142856,2181
F,21.0,22.0,24,28,187,-0.1087344028520499,-0.1174560733384263,43.64705882352941,78.60427807486631,-23.74866310160428,-6.390374331550802,-76.42245989304813,3.0833333333333335,1702,2.9285714285714284,1785
G,24.0,21.5,26,29,274,-0.03242560359348678,0.029197080291970753,67.93065693430657,89.61496350364963,-12.848540145985401,48.65510948905109,34.78193430656934,3.4615384615384617,2049,3.4827586206896552,2373
H,23.0,22.0,26,28,254,0.0009085402786190855,-0.013357705286839152,73.07874015748031,55.44488188976378,-12.01968503937008,-10.76771653543307,4.18503937007874,3.8461538461538463,2294,2.7142857142857144,1703
I,16.5,22.0,17,28,149,-0.004934859849980204,-0.0007190795781400234,10.075503355704697,98.59731543624162,-22.513422818791945,1.1493288590604027,-5.916107382550336,4.352941176470588,1702,2.5357142857142856,1419
J,17.5,22.0,19,28,145,0.13702359346642462,0.01502463054187191,27.31206896551724,96.84827586206896,-31.458620689655174,-53.90862068965517,114.3551724137931,3.9473684210526314,1714,2.5357142857142856,1463
K,23.0,22.0,26,28,236,-0.1013689700130378,-0.0001513317191282734,52.53389830508475,67.76694915254237,-12.004237288135593,51.521186440677965,-43.266949152542374,3.8846153846153846,2324,3.0714285714285716,1946
L,18.0,22.0,18,28,162,-0.10665294924554185,0.1580687830687831,21.61111111111111,100.43827160493827,-1.1604938271604939,179.07407407407408,-71.69135802469135,4.111111111111111,1702,2.4642857142857144,1412
M,22.5,22.0,31,28,316,0.017456104532462224,-0.0609177215189873,88.70569620253164,62.11708860759494,-13.862341772151899,-109.07832278481013,59.09335443037975,4.193548387096774,3069,2.9285714285714284,1865
N,22.5,22.0,27,28,290,0.02362707535121326,-0.011330049261083783,61.51896551724138,66.17241379310344,-4.427586206896552,-5.258620689655173,35.210344827586205,4.518518518518518,2825,2.607142857142857,1620
O,24.0,21.5,26,29,272,-0.0042420814479637685,0.006972616632860069,76.875,84.7279411764706,-16.36764705882353,19.669117647058822,-30.358455882352942,3.769230769230769,2269,3.1724137931034484,2108
P,20.5,22.0,23,28,224,-0.027368012422360203,-0.10459183673469383,44.892857142857146,66.67857142857143,-25.316964285714285,-51.8125,-38.013392857142854,3.782608695652174,2067,2.9285714285714284,1768
Q,20.0,23.0,26,36,325,0.026863905325443718,-0.026923076923076925,69.15384615384616,115.43076923076923,-5.387692307692308,-184.18153846153845,261.22153846153844,4.038461538461538,2447,2.7777777777777777,2152
